id,orderId,date,timestamp,symbol,type,price,amount,total,realizedPnl,marginCoin,fee,feeCoin,positionSide,leverage,invest,category
425107458,8389765494547710972,26.03.2021 21:33:59,1616783639423,ETHUSDT,SELL,1659.6,0.48,796.608,0,USDT,0.3186432,USDT,BOTH,2,398.304,f-classic
425107459,8389765494547710972,26.03.2021 21:33:59,1616783639423,ETHUSDT,SELL,1659.6,0.02,33.192,0,USDT,0.0132768,USDT,BOTH,2,16.596,f-classic
425199467,8389765494550504503,26.03.2021 23:38:00,1616791080617,ETHUSDT,SELL,1670.27,0.173,288.95671,0,USDT,0.11558268,USDT,BOTH,2,144.478355,f-classic
425199468,8389765494550504503,26.03.2021 23:38:00,1616791080617,ETHUSDT,SELL,1670.12,0.027,45.093240000000000,0,USDT,0.01803729,USDT,BOTH,2,22.54662,f-classic
428645718,8389765494643418733,29.03.2021 18:28:38,1617031718410,ETHUSDT,SELL,1770,0.5,885,0,USDT,0.177,USDT,BOTH,2,442.5,f-classic
428758748,8389765494643672606,29.03.2021 19:37:48,1617035868499,ETHUSDT,SELL,1800,0.3,540,0,USDT,0.108,USDT,BOTH,2,270,f-classic
429006339,8389765494650775695,29.03.2021 21:54:36,1617044076577,ETHUSDT,SELL,1832.44,0.5,916.22,0,USDT,0.366488,USDT,BOTH,2,458.11,f-classic
432665552,8389765494736748888,01.04.2021 02:01:26,1617231686534,ETHUSDT,SELL,1913.93,0.5,956.965,0,USDT,0.382786,USDT,BOTH,5,191.393,f-classic
433017007,8389765494745204291,01.04.2021 07:59:48,1617253188974,ETHUSDT,SELL,1919.09,0.655,1257.00395,0,USDT,0.50280158,USDT,BOTH,5,251.40079,f-classic
433017005,8389765494745204291,01.04.2021 07:59:48,1617253188974,ETHUSDT,SELL,1919.09,0.208,399.17072000000000,0,USDT,0.15966828,USDT,BOTH,5,79.834144,f-classic
433017006,8389765494745204291,01.04.2021 07:59:48,1617253188974,ETHUSDT,SELL,1919.09,0.137,262.91533,0,USDT,0.10516613,USDT,BOTH,5,52.583066,f-classic
434428326,8389765494772522491,02.04.2021 00:02:20,1617310940319,ETHUSDT,SELL,1976.12,1.5,2964.18,0,USDT,0.592836,USDT,BOTH,5,592.836,f-classic
435135434,8389765494787023528,02.04.2021 09:48:24,1617346104570,ETHUSDT,SELL,2000,1,2000,0,USDT,0.4,USDT,BOTH,5,400,f-classic
435813028,8389765494800481761,02.04.2021 17:52:34,1617375154237,ETHUSDT,SELL,2060.94,0.5,1030.47,0,USDT,0.206094,USDT,BOTH,5,206.094,f-classic
436416692,8389765494800637872,02.04.2021 23:36:51,1617395811058,ETHUSDT,SELL,2100,0.5,1050,0,USDT,0.21,USDT,BOTH,5,210,f-classic
436497670,8389765494812583132,03.04.2021 00:07:13,1617397633028,ETHUSDT,SELL,2100,0.5,1050,0,USDT,0.21,USDT,BOTH,5,210,f-classic
442283357,8389765494839431373,06.04.2021 03:59:15,1617670755089,ETHUSDT,SELL,2150,0.5,1075,0,USDT,0.215,USDT,BOTH,5,215,f-classic
452375912,8389765495123230406,12.04.2021 10:30:50,1618212650510,ETHUSDT,SELL,2200,0.467,1027.4,0,USDT,0.20548,USDT,BOTH,5,205.48,f-classic
452375911,8389765495123230406,12.04.2021 10:30:50,1618212650510,ETHUSDT,SELL,2200,0.033,72.60000000000000,0,USDT,0.01452,USDT,BOTH,5,14.52,f-classic
454450017,8389765495219829533,13.04.2021 17:29:58,1618324198312,ETHUSDT,SELL,2250,0.5,1125,0,USDT,0.225,USDT,BOTH,5,225,f-classic
454744715,8389765495231225078,13.04.2021 20:20:07,1618334407037,ETHUSDT,SELL,2300,0.5,1150,0,USDT,0.23,USDT,BOTH,5,230,f-classic
455433174,8389765495237061443,14.04.2021 06:28:55,1618370935921,ETHUSDT,SELL,2350,0.5,1175,0,USDT,0.235,USDT,BOTH,5,235,f-classic
455985714,8389765495264921438,14.04.2021 12:04:39,1618391079171,ETHUSDT,SELL,2365.46,0.38,898.8748,0,USDT,0.17977496,USDT,BOTH,5,179.77496,f-classic
455985715,8389765495264921438,14.04.2021 12:04:39,1618391079189,ETHUSDT,SELL,2365.46,0.62,1466.5852,0,USDT,0.29331703,USDT,BOTH,5,293.31704,f-classic
457397139,8389765495264974672,15.04.2021 00:26:02,1618435562197,ETHUSDT,SELL,2400,1,2400,0,USDT,0.48,USDT,BOTH,5,480,f-classic
458225330,8389765495315854237,15.04.2021 09:46:10,1618469170918,ETHUSDT,SELL,2475,0.5,1237.5,0,USDT,0.2475,USDT,BOTH,5,247.5,f-classic
459318245,8389765495316075345,15.04.2021 23:09:06,1618517346801,ETHUSDT,SELL,2500,0.5,1250,0,USDT,0.25,USDT,BOTH,5,250,f-classic
466323235,8389765495476983037,18.04.2021 15:17:27,1618748247729,ETHUSDT,BUY,2084.67,0.01,20.846700000000000,0.19463457,USDT,0.00833867,USDT,BOTH,5,,f-classic
468863580,8389765495477861488,19.04.2021 18:46:58,1618847218015,ETHUSDT,BUY,2080,2.99,6219.200000000000,72.1590385,USDT,1.24384,USDT,BOTH,5,,f-classic
476486710,8389765495690016081,22.04.2021 10:34:29,1619076869336,ETHUSDT,SELL,2478.48,1,2478.48,0,USDT,0.991392,USDT,BOTH,5,,f-classic
477618316,8389765495708029058,22.04.2021 16:06:15,1619096775842,ETHUSDT,SELL,2560,1,2560,0,USDT,0.512,USDT,BOTH,5,,f-classic
482912362,8389765495775716389,23.04.2021 10:34:06,1619163246071,ETHUSDT,BUY,2150,3.968,8531.2,92.52535344,USDT,1.70624,USDT,BOTH,5,,f-classic
482912361,8389765495775716389,23.04.2021 10:34:06,1619163246071,ETHUSDT,BUY,2150,0.82,1763,19.12066275,USDT,0.3526,USDT,BOTH,5,,f-classic
482912360,8389765495775716389,23.04.2021 10:34:06,1619163246071,ETHUSDT,BUY,2150,0.684,1470.6000000000000,15.94943088,USDT,0.29412,USDT,BOTH,5,,f-classic
482912359,8389765495775716389,23.04.2021 10:34:06,1619163246071,ETHUSDT,BUY,2150,0.528,1135.2,12.31184138,USDT,0.22704,USDT,BOTH,5,,f-classic
492479329,8389765495969612536,26.04.2021 08:59:46,1619416786501,ETHUSDT,SELL,2471.72,0.726,1794.4687200000000,0,USDT,0.71778748,USDT,BOTH,5,,f-classic
492479328,8389765495969612536,26.04.2021 08:59:46,1619416786501,ETHUSDT,SELL,2471.76,0.27,667.3752000000000,0,USDT,0.26695007,USDT,BOTH,5,,f-classic
492479327,8389765495969612536,26.04.2021 08:59:46,1619416786501,ETHUSDT,SELL,2471.76,0.004,9.88704,0,USDT,0.00395481,USDT,BOTH,5,,f-classic
493552273,8389765495990113323,26.04.2021 18:42:23,1619451743727,ETHUSDT,SELL,2500,0.511,1277.5,0,USDT,0.2555,USDT,BOTH,5,,f-classic
493552274,8389765495990113323,26.04.2021 18:42:23,1619451743727,ETHUSDT,SELL,2500,0.489,1222.5,0,USDT,0.2445,USDT,BOTH,5,,f-classic
495007369,8389765496024884332,27.04.2021 09:08:52,1619503732826,ETHUSDT,SELL,2550,1,2550,0,USDT,0.51,USDT,BOTH,5,,f-classic
496012743,8389765496042993361,27.04.2021 18:00:42,1619535642319,ETHUSDT,SELL,2650,0.782,2072.3,0,USDT,0.41446,USDT,BOTH,5,,f-classic
496012744,8389765496042993361,27.04.2021 18:00:42,1619535642320,ETHUSDT,SELL,2650,0.218,577.7,0,USDT,0.11554,USDT,BOTH,5,,f-classic
499484504,8389765496109007383,28.04.2021 22:29:16,1619638156760,ETHUSDT,SELL,2730,1,2730,0,USDT,0.546,USDT,BOTH,5,,f-classic
503322405,8389765496142953439,30.04.2021 12:05:20,1619773520118,ETHUSDT,SELL,2800,1,2800,0,USDT,0.56,USDT,BOTH,5,,f-classic
505214331,8389765496241948976,01.05.2021 10:31:04,1619854264724,ETHUSDT,SELL,2860,1,2860,0,USDT,0.57199999,USDT,BOTH,5,,f-classic
506423965,8389765496267328938,01.05.2021 23:34:37,1619901277804,ETHUSDT,SELL,2940,1,2940,0,USDT,0.588,USDT,BOTH,5,,f-classic
507702081,8389765496300609598,02.05.2021 14:03:00,1619953380996,ETHUSDT,SELL,2924.72,0.317,927.1362400000000,0,USDT,0.37085449,USDT,BOTH,5,,f-classic
507702079,8389765496300609598,02.05.2021 14:03:00,1619953380996,ETHUSDT,SELL,2924.72,0.3,877.4160000000000,0,USDT,0.3509664,USDT,BOTH,5,,f-classic
507702080,8389765496300609598,02.05.2021 14:03:00,1619953380996,ETHUSDT,SELL,2924.72,0.3,877.4160000000000,0,USDT,0.3509664,USDT,BOTH,5,,f-classic
507702078,8389765496300609598,02.05.2021 14:03:00,1619953380996,ETHUSDT,SELL,2924.72,0.083,242.75176,0,USDT,0.0971007,USDT,BOTH,5,,f-classic
509584083,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.69,0.001,3.11769,-0.61993278,USDT,0,USDT,BOTH,5,,f-classic
509584067,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.56,0.002,6.23512,-1.23960556,USDT,0,USDT,BOTH,5,,f-classic
509584047,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.41,0.003,9.35223,-1.85895835,USDT,0,USDT,BOTH,5,,f-classic
509584051,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.43,0.003,9.35229,-1.85901835,USDT,0,USDT,BOTH,5,,f-classic
509584052,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.43,0.003,9.35229,-1.85901835,USDT,0,USDT,BOTH,5,,f-classic
509584072,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.6,0.003,9.3528,-1.85952835,USDT,0,USDT,BOTH,5,,f-classic
509584073,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.61,0.003,9.35283,-1.85955835,USDT,0,USDT,BOTH,5,,f-classic
509584076,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.63,0.003,9.35289,-1.85961835,USDT,0,USDT,BOTH,5,,f-classic
509584077,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.64,0.003,9.35292,-1.85964835,USDT,0,USDT,BOTH,5,,f-classic
509584046,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.41,0.004,12.46964,-2.47861113,USDT,0,USDT,BOTH,5,,f-classic
509584063,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.54,0.004,12.47016,-2.47913113,USDT,0,USDT,BOTH,5,,f-classic
509584079,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.65,0.004,12.470600000000000,-2.47957113,USDT,0,USDT,BOTH,5,,f-classic
509584065,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.54,0.005,15.5877,-3.09891391,USDT,0,USDT,BOTH,5,,f-classic
509584058,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.48,0.006,18.70488,-3.7183367,USDT,0,USDT,BOTH,5,,f-classic
509584050,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.41,0.007,21.82187,-4.33756948,USDT,0,USDT,BOTH,5,,f-classic
509584057,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.47,0.007,21.82229,-4.33798948,USDT,0,USDT,BOTH,5,,f-classic
509584048,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.41,0.008,24.93928,-4.95722226,USDT,0,USDT,BOTH,5,,f-classic
509584066,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.54,0.009,28.057860000000000,-5.57804505,USDT,0,USDT,BOTH,5,,f-classic
509584080,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.65,0.009,28.05885,-5.57903505,USDT,0,USDT,BOTH,5,,f-classic
509584053,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.44,0.01,31.174400000000000,-6.19682783,USDT,0,USDT,BOTH,5,,f-classic
509584059,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.49,0.011,34.29239,-6.81706061,USDT,0,USDT,BOTH,5,,f-classic
509584074,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.62,0.012,37.41144,-7.4383534,USDT,0,USDT,BOTH,5,,f-classic
509584082,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.68,0.012,37.41216,-7.4390734,USDT,0,USDT,BOTH,5,,f-classic
509584054,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.45,0.019,59.23155,-11.77416288,USDT,0,USDT,BOTH,5,,f-classic
509584084,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.7,0.02,62.354,-12.39885566,USDT,0,USDT,BOTH,5,,f-classic
509584049,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.41,0.022,68.58302000000000,-13.63236123,USDT,0,USDT,BOTH,5,,f-classic
509584060,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.5,0.038,118.465,-23.55022577,USDT,0,USDT,BOTH,5,,f-classic
509584043,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.38,0.048,149.63424,-29.7418936,USDT,0,USDT,BOTH,5,,f-classic
509584078,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.64,0.064,199.52896000000000,-39.67249813,USDT,0,USDT,BOTH,5,,f-classic
509584044,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.38,0.065,202.6297,-40.27548092,USDT,0,USDT,BOTH,5,,f-classic
509584069,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.57,0.067,208.87719,-41.52745649,USDT,0,USDT,BOTH,5,,f-classic
509584062,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.53,0.103,321.10559,-63.83659669,USDT,0,USDT,BOTH,5,,f-classic
509584081,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.65,0.119,371.00035000000000,-73.76724122,USDT,0,USDT,BOTH,5,,f-classic
509584075,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.62,0.136,423.99632,-84.30133854,USDT,0,USDT,BOTH,5,,f-classic
509584056,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.46,0.23,717.0158,-142.53164019,USDT,0,USDT,BOTH,5,,f-classic
509584064,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.54,0.246,766.91484,-152.46656472,USDT,0,USDT,BOTH,5,,f-classic
509584042,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.37,0.302,941.4457400000000,-187.12306059,USDT,0,USDT,BOTH,5,,f-classic
509584068,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.57,0.336,1047.5035200000000,-208.25709523,USDT,0,USDT,BOTH,5,,f-classic
509584061,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.5,0.422,1315.585,-261.53145461,USDT,0,USDT,BOTH,5,,f-classic
509584045,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.4,0.577,1798.7398000000000,-357.53388604,USDT,0,USDT,BOTH,5,,f-classic
509584055,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.46,0.595,1854.8887,-368.72315614,USDT,0,USDT,BOTH,5,,f-classic
509584085,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.71,2.361,7360.913310000000,-1463.70852169,USDT,0,USDT,BOTH,5,,f-classic
509584070,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.58,2.552,7956.06416,-1581.78774333,USDT,0,USDT,BOTH,5,,f-classic
509584071,8389765496343352944,03.05.2021 10:21:09,1620026469452,ETHUSDT,BUY,3117.58,6.546,20407.67868,-4057.35994037,USDT,0,USDT,BOTH,5,,f-classic
509744555,8389765496345748152,03.05.2021 10:59:39,1620028779907,ETHUSDT,SELL,3146.14,1.834,5770.02076,0,USDT,2.3080083,USDT,BOTH,5,1154.004152,f-classic
509744554,8389765496345748152,03.05.2021 10:59:39,1620028779907,ETHUSDT,SELL,3146.22,1.09,3429.3798,0,USDT,1.37175192,USDT,BOTH,5,685.87596,f-classic
509744553,8389765496345748152,03.05.2021 10:59:39,1620028779907,ETHUSDT,SELL,3146.34,0.076,239.12184,0,USDT,0.09564873,USDT,BOTH,5,47.824368,f-classic
509750944,8389765496345801226,03.05.2021 11:00:25,1620028825749,ETHUSDT,SELL,3155,1,3155,0,USDT,0.631,USDT,BOTH,5,631,f-classic
509856660,8389765496347304619,03.05.2021 11:25:02,1620030302632,ETHUSDT,SELL,3176.67,1.5,4765.005,0,USDT,1.906002,USDT,BOTH,5,953.001,f-classic
509856658,8389765496347304619,03.05.2021 11:25:02,1620030302632,ETHUSDT,SELL,3176.78,1.469,4666.6898200000000,0,USDT,1.86667592,USDT,BOTH,5,933.337964,f-classic
509856661,8389765496347304619,03.05.2021 11:25:02,1620030302632,ETHUSDT,SELL,3176.67,1.27,4034.3709000000000,0,USDT,1.61374836,USDT,BOTH,5,806.87418,f-classic
509856657,8389765496347304619,03.05.2021 11:25:02,1620030302632,ETHUSDT,SELL,3176.81,0.971,3084.6825100000000,0,USDT,1.233873,USDT,BOTH,5,616.936502,f-classic
509856656,8389765496347304619,03.05.2021 11:25:02,1620030302632,ETHUSDT,SELL,3176.83,0.4,1270.732,0,USDT,0.5082928,USDT,BOTH,5,254.1464,f-classic
509856655,8389765496347304619,03.05.2021 11:25:02,1620030302632,ETHUSDT,SELL,3176.88,0.355,1127.7924,0,USDT,0.45111696,USDT,BOTH,5,225.55848,f-classic
509856659,8389765496347304619,03.05.2021 11:25:02,1620030302632,ETHUSDT,SELL,3176.76,0.035,111.18660000000000,0,USDT,0.04447464,USDT,BOTH,5,22.23732,f-classic
511290377,8389765496348838285,03.05.2021 19:39:34,1620059974555,ETHUSDT,SELL,3200,5,16000,0,USDT,3.2,USDT,BOTH,5,3200,f-classic
511747717,8389765496377047586,03.05.2021 21:05:21,1620065121993,ETHUSDT,SELL,3300,1,3300,0,USDT,0.66,USDT,BOTH,5,660,f-classic
512581184,8389765496379879384,04.05.2021 01:14:01,1620080041531,ETHUSDT,SELL,3350,0.063,211.05,0,USDT,0.04221,USDT,BOTH,5,42.21,f-classic
512581191,8389765496379879384,04.05.2021 01:14:01,1620080041622,ETHUSDT,SELL,3350,0.355,1189.25,0,USDT,0.23785,USDT,BOTH,5,237.85,f-classic
512581239,8389765496379879384,04.05.2021 01:14:01,1620080041642,ETHUSDT,SELL,3350,0.002,6.7,0,USDT,0.00134,USDT,BOTH,5,1.34,f-classic
512581284,8389765496379879384,04.05.2021 01:14:02,1620080042031,ETHUSDT,SELL,3350,0.58,1943.0000000000000,0,USDT,0.3886,USDT,BOTH,5,388.6,f-classic
512831206,8389765496394876062,04.05.2021 02:12:09,1620083529871,ETHUSDT,SELL,3400,0.5,1700,0,USDT,0.34,USDT,BOTH,5,340,f-classic
516536528,8389765496454824438,04.05.2021 17:21:22,1620138082508,ETHUSDT,SELL,3466.66,0.311,1078.1312600000000,0,USDT,0.4312525,USDT,BOTH,5,215.626252,f-classic
516536527,8389765496454824438,04.05.2021 17:21:22,1620138082508,ETHUSDT,SELL,3466.67,0.189,655.20063,0,USDT,0.26208025,USDT,BOTH,5,131.040126,f-classic
522825123,8389765496561253518,06.05.2021 01:28:53,1620253733516,ETHUSDT,SELL,3500,1,3500,0,USDT,0.7,USDT,BOTH,5,700,f-classic
525152123,8389765496594628133,06.05.2021 19:24:28,1620318268541,ETHUSDT,SELL,3600,1,3600,0,USDT,0.72,USDT,BOTH,5,720,f-classic
530749640,8389765496623143056,08.05.2021 19:07:10,1620490030916,ETHUSDT,SELL,3700,1,3700,0,USDT,0.74,USDT,BOTH,5,740,f-classic
531076071,8389765496754953266,08.05.2021 19:52:51,1620492771926,ETHUSDT,SELL,3800,1,3800,0,USDT,0.76,USDT,BOTH,5,760,f-classic
531982523,8389765496756432931,09.05.2021 00:58:24,1620511104506,ETHUSDT,SELL,3900,0.663,2585.7000000000000,0,USDT,0.51714,USDT,BOTH,5,517.14,f-classic
531982522,8389765496756432931,09.05.2021 00:58:24,1620511104506,ETHUSDT,SELL,3900,0.25,975,0,USDT,0.195,USDT,BOTH,5,195,f-classic
531982520,8389765496756432931,09.05.2021 00:58:24,1620511104506,ETHUSDT,SELL,3900,0.073,284.7,0,USDT,0.05694,USDT,BOTH,5,56.94,f-classic
531982521,8389765496756432931,09.05.2021 00:58:24,1620511104506,ETHUSDT,SELL,3900,0.014,54.6,0,USDT,0.01092,USDT,BOTH,5,10.92,f-classic
532269782,8389765496776265308,09.05.2021 01:47:19,1620514039595,ETHUSDT,SELL,3900,1,3900,0,USDT,0.78,USDT,BOTH,5,780,f-classic
536337959,8389765496783120685,10.05.2021 06:08:45,1620616125787,ETHUSDT,SELL,4000,1,4000,0,USDT,0.8,USDT,BOTH,5,800,f-classic
119545183,3652346077,11.05.2021 23:07:01,1620763621285,TRXUSDT,BUY,0.13868,10000,1386.8,0,USDT,0.55472,USDT,BOTH,20,,f-classic
120731435,3668262977,13.05.2021 02:57:23,1620863843245,TRXUSDT,BUY,0.12,10000,1200,0,USDT,0.24,USDT,BOTH,20,,f-classic
575595982,8389765497489806894,17.05.2021 08:00:44,1621227644043,ETHUSDT,BUY,3324.16,14.952,49702.840320000000,618.00415004,USDT,19.88113612,USDT,BOTH,5,,f-classic
575595981,8389765497489806894,17.05.2021 08:00:44,1621227644043,ETHUSDT,BUY,3323.94,0.024,79.77456000000000,0.99726097,USDT,0.03190982,USDT,BOTH,5,,f-classic
575595979,8389765497489806894,17.05.2021 08:00:44,1621227644043,ETHUSDT,BUY,3323.94,0.022,73.12668,0.91415589,USDT,0.02925067,USDT,BOTH,5,,f-classic
575595980,8389765497489806894,17.05.2021 08:00:44,1621227644043,ETHUSDT,BUY,3323.94,0.002,6.647880000000000,0.08310508,USDT,0.00265915,USDT,BOTH,5,,f-classic
581889251,8389765497597959445,18.05.2021 09:17:37,1621318657787,ETHUSDT,SELL,3554.63,1.796,6384.11548,0,USDT,2.55364619,USDT,BOTH,5,,f-classic
581889246,8389765497597959445,18.05.2021 09:17:37,1621318657787,ETHUSDT,SELL,3555,0.075,266.625,0,USDT,0.10665,USDT,BOTH,5,,f-classic
581889249,8389765497597959445,18.05.2021 09:17:37,1621318657787,ETHUSDT,SELL,3554.8,0.075,266.61,0,USDT,0.106644,USDT,BOTH,5,,f-classic
581889250,8389765497597959445,18.05.2021 09:17:37,1621318657787,ETHUSDT,SELL,3554.76,0.047,167.07372,0,USDT,0.06682948,USDT,BOTH,5,,f-classic
581889247,8389765497597959445,18.05.2021 09:17:37,1621318657787,ETHUSDT,SELL,3554.84,0.004,14.21936,0,USDT,0.00568774,USDT,BOTH,5,,f-classic
581889248,8389765497597959445,18.05.2021 09:17:37,1621318657787,ETHUSDT,SELL,3554.84,0.003,10.664520000000000,0,USDT,0.0042658,USDT,BOTH,5,,f-classic
587736900,8389765497698855556,19.05.2021 08:10:19,1621401019685,ETHUSDT,BUY,2973.3,5.846,17381.9118,2477.06394756,USDT,6.95276472,USDT,BOTH,5,,f-classic
587736897,8389765497698855556,19.05.2021 08:10:19,1621401019685,ETHUSDT,BUY,2973.21,5,14866.05,2119.04728666,USDT,5.94642,USDT,BOTH,5,,f-classic
587736898,8389765497698855556,19.05.2021 08:10:19,1621401019685,ETHUSDT,BUY,2973.23,1,2973.23,423.78945733,USDT,1.189292,USDT,BOTH,5,,f-classic
587736899,8389765497698855556,19.05.2021 08:10:19,1621401019685,ETHUSDT,BUY,2973.29,0.154,457.88666,65.25433642,USDT,0.18315466,USDT,BOTH,5,,f-classic
125574139,3775259684,19.05.2021 10:12:15,1621408335131,TRXUSDT,BUY,0.1,10000,1000,0,USDT,0.2,USDT,BOTH,20,,f-classic
86185197,10410870576,19.05.2021 12:33:32,1621416812303,MATICUSDT,BUY,2.37558,1946,4622.87868,0,USDT,0.92457573,USDT,BOTH,20,,denis
86185198,10410870576,19.05.2021 12:33:32,1621416812313,MATICUSDT,BUY,2.37558,54,128.28132,0,USDT,0.02565626,USDT,BOTH,20,,denis
86187666,10410907115,19.05.2021 12:34:41,1621416881747,MATICUSDT,BUY,2.36751,2000,4735.0200000000000,0,USDT,0.947004,USDT,BOTH,20,,denis
86188188,10410913687,19.05.2021 12:34:59,1621416899625,MATICUSDT,SELL,2.3735,49,116.3015,0.095795,USDT,0.0232603,USDT,BOTH,20,,denis
86188189,10410913687,19.05.2021 12:34:59,1621416899626,MATICUSDT,SELL,2.3735,100,237.35,0.1955,USDT,0.04747,USDT,BOTH,20,,denis
86188190,10410913687,19.05.2021 12:34:59,1621416899627,MATICUSDT,SELL,2.3735,100,237.35,0.1955,USDT,0.04747,USDT,BOTH,20,,denis
86188191,10410913687,19.05.2021 12:34:59,1621416899629,MATICUSDT,SELL,2.3735,100,237.35,0.1955,USDT,0.04747,USDT,BOTH,20,,denis
86188204,10410913687,19.05.2021 12:35:00,1621416900594,MATICUSDT,SELL,2.3735,651,1545.1485,1.272705,USDT,0.3090297,USDT,BOTH,20,,denis
86188420,10410919864,19.05.2021 12:35:04,1621416904993,MATICUSDT,SELL,2.3782,1000,2378.2000000000000,6.655,USDT,0.47564,USDT,BOTH,20,,denis
86188716,10410922632,19.05.2021 12:35:07,1621416907729,MATICUSDT,SELL,2.37971,778,1851.4143800000000,6.35237,USDT,0.74056575,USDT,BOTH,20,,denis
86188715,10410922632,19.05.2021 12:35:07,1621416907729,MATICUSDT,SELL,2.37972,118,280.80696,0.96465,USDT,0.11232278,USDT,BOTH,20,,denis
86188714,10410922632,19.05.2021 12:35:07,1621416907729,MATICUSDT,SELL,2.37975,100,237.975,0.8205,USDT,0.09519,USDT,BOTH,20,,denis
86188713,10410922632,19.05.2021 12:35:07,1621416907729,MATICUSDT,SELL,2.38019,4,9.52076,0.03458,USDT,0.0038083,USDT,BOTH,20,,denis
86189260,10410926687,19.05.2021 12:35:12,1621416912148,MATICUSDT,SELL,2.3854,1000,2385.4,13.855,USDT,0.95416,USDT,BOTH,20,,denis
86199743,10411081121,19.05.2021 12:39:41,1621417181190,MATICUSDT,BUY,2.36249,3,7.087470000000000,0,USDT,0.00283498,USDT,BOTH,20,,denis
86199749,10411081121,19.05.2021 12:39:41,1621417181365,MATICUSDT,BUY,2.3625,25,59.06250000000000,0,USDT,0.0118125,USDT,BOTH,20,,denis
86199776,10411081121,19.05.2021 12:39:42,1621417182385,MATICUSDT,BUY,2.3625,1972,4658.850000000000,0,USDT,0.93177,USDT,BOTH,20,,denis
86200833,10411101566,19.05.2021 12:40:28,1621417228814,MATICUSDT,SELL,2.36698,220,520.7356,0.9856033,USDT,0.10414712,USDT,BOTH,20,,denis
86200834,10411101566,19.05.2021 12:40:28,1621417228832,MATICUSDT,SELL,2.36698,560,1325.5088000000000,2.5088084,USDT,0.26510176,USDT,BOTH,20,,denis
86200835,10411101566,19.05.2021 12:40:28,1621417228896,MATICUSDT,SELL,2.36698,10,23.6698,0.04480015,USDT,0.00473396,USDT,BOTH,20,,denis
